Month,Week,Campaign,Ad state,Ad type,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Video,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,Display URL,Path 1,Path 2,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Impr.,Currency code,Avg. CPC,TrueView views,TrueView view rate,Clicks,CTR,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%
Oct-25,10/27/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,916,USD,0,17,1.86%,0,0.00%,15.04%,3.18%,1.65%,0.55%
Oct-25,9/29/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"368,464",USD,3.21,"5,916",1.61%,301,0.08%,2.39%,0.94%,0.50%,0.31%
Oct-25,10/6/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"578,356",USD,3.29,"8,211",1.42%,452,0.08%,2.18%,0.82%,0.43%,0.28%
Oct-25,10/13/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"563,613",USD,3.46,"8,272",1.47%,431,0.08%,2.32%,0.91%,0.50%,0.32%
Oct-25,10/20/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"576,387",USD,4,"8,102",1.41%,372,0.06%,2.18%,0.85%,0.45%,0.29%
Oct-25,10/27/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"410,283",USD,3.6,"5,971",1.46%,295,0.07%,2.22%,0.86%,0.45%,0.30%
Oct-25,10/13/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"174,121",USD,0.14,"1,625",0.93%,"5,218",3.00%,33.99%,12.70%,8.70%,6.89%
Oct-25,10/20/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"138,402",USD,0.13,"2,268",1.64%,"8,479",6.13%,30.82%,13.84%,10.69%,8.81%
Oct-25,10/27/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"52,277",USD,0.96,"18,650",35.68%,824,1.58%,79.09%,58.32%,53.62%,50.41%
Oct-25,10/20/2025,UCM - Podcast - S2 E15 - Guiding a Safe Future for AI Pt 2 - 10.23 - 11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=Y6om7kdZKtA,--,--,--,--,--,--,--,--,Where What if Becomes What's Next,--,Carnegie Mellon University,--,Guiding a Safe Future for AI – Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Listen To Where What If Becomes What's Next Season 2, Episode 15",--,--,--,--,--,--,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"168,729",USD,0.14,"3,467",2.05%,"4,538",2.69%,33.77%,13.94%,9.30%,7.25%
Oct-25,10/27/2025,UCM - Podcast - S2 E15 - Guiding a Safe Future for AI Pt 2 - 10.23 - 11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=Y6om7kdZKtA,--,--,--,--,--,--,--,--,Where What if Becomes What's Next,--,Carnegie Mellon University,--,Guiding a Safe Future for AI – Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Listen To Where What If Becomes What's Next Season 2, Episode 15",--,--,--,--,--,--,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"165,093",USD,0.12,"2,265",1.37%,"6,348",3.85%,42.40%,20.85%,13.07%,10.25%
Nov-25,10/27/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,342,USD,0.8,10,2.92%,1,0.29%,15.25%,4.69%,2.64%,0.29%
Nov-25,11/3/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"1,077",USD,1.3,27,2.51%,2,0.19%,15.26%,4.84%,2.79%,0.37%
Nov-25,11/10/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"3,560",USD,4.64,74,2.08%,2,0.06%,14.94%,3.66%,2.25%,0.59%
Nov-25,11/17/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"5,049",USD,6.84,85,1.68%,2,0.04%,13.64%,3.34%,1.91%,0.54%
Nov-25,11/24/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"5,238",USD,4.64,95,1.81%,3,0.06%,13.65%,4.19%,2.20%,0.73%
Nov-25,10/27/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"167,924",USD,3.64,"2,669",1.59%,120,0.07%,2.26%,0.94%,0.52%,0.36%
Nov-25,11/3/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"605,962",USD,3.9,"9,012",1.49%,382,0.06%,1.95%,0.77%,0.43%,0.28%
Nov-25,11/10/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"586,489",USD,2.25,"9,785",1.67%,660,0.11%,2.30%,0.88%,0.45%,0.26%
Nov-25,11/17/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"566,741",USD,2.4,"9,147",1.61%,617,0.11%,2.31%,0.87%,0.43%,0.24%
Nov-25,11/24/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"564,538",USD,2.49,"8,537",1.51%,594,0.11%,2.41%,0.94%,0.50%,0.30%
Nov-25,10/27/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"8,876",USD,11.81,"3,366",37.92%,27,0.30%,74.54%,55.66%,50.44%,47.52%
Nov-25,11/3/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"48,907",USD,4.46,"20,199",41.30%,251,0.51%,75.07%,55.92%,50.37%,46.67%
Nov-25,11/10/2025,UCM - Podcast - S2 E14 - Guiding a Safe Future for AI Pt 1 - 10.15-11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=rJxVy6G_Jlc,--,--,--,--,--,--,--,--,Where What It Becomes What's Next,--,Guiding a Safe Future for AI,--,Discover how AI can help your future,--,Giging a Safe Future for AI Part One,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guiding a Safe Future for AI – Part 1,--,Learn about AI safety and how it can help your future,--,--,--,--,--,--,--,--,1.56899E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"94,405",USD,1.56,"21,272",22.53%,590,0.62%,58.15%,36.83%,30.71%,26.34%
Nov-25,10/27/2025,UCM - Podcast - S2 E15 - Guiding a Safe Future for AI Pt 2 - 10.23 - 11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=Y6om7kdZKtA,--,--,--,--,--,--,--,--,Where What if Becomes What's Next,--,Carnegie Mellon University,--,Guiding a Safe Future for AI – Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Listen To Where What If Becomes What's Next Season 2, Episode 15",--,--,--,--,--,--,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"64,749",USD,0.12,980,1.51%,"2,695",4.16%,45.00%,27.50%,12.50%,10.00%
Nov-25,11/3/2025,UCM - Podcast - S2 E15 - Guiding a Safe Future for AI Pt 2 - 10.23 - 11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=Y6om7kdZKtA,--,--,--,--,--,--,--,--,Where What if Becomes What's Next,--,Carnegie Mellon University,--,Guiding a Safe Future for AI – Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Listen To Where What If Becomes What's Next Season 2, Episode 15",--,--,--,--,--,--,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"195,125",USD,0.12,"3,832",1.96%,"9,183",4.71%,18.90%,11.81%,7.09%,5.51%
Nov-25,11/10/2025,UCM - Podcast - S2 E15 - Guiding a Safe Future for AI Pt 2 - 10.23 - 11.15,Enabled,Demand Gen video ad,https://www.youtube.com/watch?v=Y6om7kdZKtA,--,--,--,--,--,--,--,--,Where What if Becomes What's Next,--,Carnegie Mellon University,--,Guiding a Safe Future for AI – Part 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"Listen To Where What If Becomes What's Next Season 2, Episode 15",--,--,--,--,--,--,--,--,--,--,2.14717E+11,--,Carnegie Mellon,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ad 1,--,--,--,,--,--,,"335,654",USD,0.13,"7,021",2.09%,"16,352",4.87%,15.18%,7.14%,3.13%,2.68%
Dec-25,12/1/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"5,483",USD,15.65,112,2.04%,1,0.02%,14.18%,4.18%,2.44%,0.44%
Dec-25,12/8/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"4,576",USD,6.41,83,1.81%,2,0.04%,13.50%,3.86%,2.19%,0.42%
Dec-25,12/15/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"4,714",USD,6.58,109,2.31%,2,0.04%,13.31%,4.00%,2.38%,0.72%
Dec-25,12/22/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"7,359",USD,3.04,165,2.24%,7,0.10%,13.72%,3.97%,2.29%,0.42%
Dec-25,12/29/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,2.94693E+11,--,--,--,--,--,--,--,--,--,Ad #1 trimmed,--,workthatmatters,--,,--,--,,"2,467",USD,6.9,57,2.31%,1,0.04%,12.79%,4.06%,1.99%,0.49%
Dec-25,12/1/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"563,686",USD,2.54,"8,899",1.58%,581,0.10%,2.47%,0.97%,0.50%,0.29%
Dec-25,12/8/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"564,237",USD,2.7,"9,158",1.62%,547,0.10%,2.45%,0.96%,0.49%,0.29%
Dec-25,12/15/2025,UCM - Youtube Shorts - 10.1-1.31,Enabled,Responsive video ad,https://www.cmu.edu/work-that-matters,--,--,--,Work That Matters | Carnegie Mellon University,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Where What If Becomes What's Next,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907302; 117927907305; 294574711106; 294654532582; 294654684358,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"573,961",USD,2.42,"9,450",1.65%,610,0.11%,2.28%,0.89%,0.47%,0.28%
